user_id,image_type,gender,age_group,customer_type,clicks,converted,time_on_page,purchase_value
5938,studio,male,adult,new,0,0,31.34,0.0
5939,studio,male,adult,returning,0,0,54.29,0.0
5940,studio,female,young,new,0,0,20.36,0.0
5941,studio,male,adult,returning,0,0,35.52,0.0
5942,studio,male,adult,new,0,0,22.98,0.0
5943,studio,female,senior,returning,1,1,87.54,188.35
5944,lifestyle,male,adult,new,0,1,61.38,132.21
5945,lifestyle,male,adult,new,1,0,52.31,0.0
5946,studio,female,senior,new,0,0,21.65,0.0
5947,studio,male,adult,returning,0,0,50.76,0.0
5948,studio,female,senior,new,0,0,26.72,0.0
5949,lifestyle,female,young,new,0,0,46.87,0.0
5950,lifestyle,female,adult,new,0,0,51.32,0.0
5951,studio,female,adult,new,0,0,56.74,0.0
5952,studio,male,adult,returning,0,1,49.49,149.1
5953,lifestyle,male,young,returning,0,0,33.45,0.0
5954,lifestyle,male,young,returning,0,0,37.73,0.0
5955,studio,male,young,returning,0,0,29.12,0.0
5956,lifestyle,female,young,new,0,0,23.16,0.0
5957,studio,female,young,new,0,0,51.35,0.0
5958,studio,female,adult,new,0,0,30.82,0.0
5959,lifestyle,female,senior,returning,0,0,45.4,0.0
5960,lifestyle,male,adult,returning,0,0,48.27,0.0
5961,studio,female,adult,new,0,0,48.86,0.0
5962,lifestyle,female,senior,new,0,0,35.39,0.0
5963,studio,female,adult,new,1,1,73.58,119.61
5964,lifestyle,male,young,new,1,0,44.84,0.0
5965,studio,female,young,returning,0,0,38.34,0.0
5966,lifestyle,male,senior,new,0,0,49.92,0.0
5967,lifestyle,female,young,returning,0,0,37.27,0.0
5968,studio,female,adult,returning,0,0,37.33,0.0
5969,lifestyle,male,adult,returning,0,0,44.52,0.0
5970,lifestyle,female,senior,returning,0,0,46.18,0.0
5971,lifestyle,female,adult,new,1,0,54.95,0.0
5972,studio,male,adult,returning,0,0,21.36,0.0
5973,lifestyle,female,young,new,0,0,31.09,0.0
5974,lifestyle,female,young,returning,0,0,35.86,0.0
5975,studio,female,adult,new,0,0,24.91,0.0
5976,lifestyle,female,senior,new,0,0,41.27,0.0
5977,studio,male,adult,new,0,0,34.24,0.0
5978,studio,female,senior,new,0,0,40.88,0.0
5979,lifestyle,male,adult,returning,0,0,47.62,0.0
5980,lifestyle,male,adult,returning,0,0,43.57,0.0
5981,lifestyle,female,adult,new,0,0,43.19,0.0
5982,studio,female,adult,new,0,0,40.36,0.0
5983,lifestyle,female,young,returning,0,0,32.83,0.0
5984,studio,female,senior,new,0,0,31.67,0.0
5985,studio,female,senior,returning,1,0,51.27,0.0
5986,studio,male,adult,new,0,0,28.03,0.0
5987,lifestyle,female,young,new,0,0,24.47,0.0
5988,lifestyle,male,young,returning,1,0,62.76,0.0
5989,lifestyle,female,senior,new,0,0,37.02,0.0
5990,lifestyle,female,young,new,0,0,60.12,0.0
5991,studio,female,adult,returning,0,0,36.65,0.0
5992,lifestyle,male,adult,returning,1,0,41.98,0.0
5993,studio,female,adult,returning,0,0,41.67,0.0
5994,studio,female,adult,new,0,0,35.33,0.0
5995,studio,female,young,new,0,0,37.91,0.0
5996,lifestyle,male,adult,new,0,1,57.02,170.1
5997,lifestyle,female,senior,new,0,0,37.69,0.0
5998,lifestyle,female,adult,returning,0,0,27.39,0.0
5999,studio,female,adult,new,0,0,22.18,0.0
6000,studio,female,adult,new,0,0,21.32,0.0
6001,lifestyle,male,young,returning,0,0,38.43,0.0
6002,studio,male,young,returning,0,1,54.48,113.73
6003,lifestyle,male,adult,new,0,0,26.53,0.0
6004,lifestyle,male,adult,new,0,0,51.03,0.0
6005,studio,female,adult,returning,0,0,36.42,0.0
6006,lifestyle,male,adult,new,0,0,66.27,0.0
6007,lifestyle,male,young,returning,0,0,37.95,0.0
6008,studio,male,adult,returning,0,0,57.33,0.0
6009,lifestyle,female,young,new,0,0,49.46,0.0
6010,studio,male,young,new,0,0,15.41,0.0
6011,lifestyle,male,adult,new,1,0,45.09,0.0
6012,lifestyle,male,adult,returning,0,0,45.18,0.0
6013,lifestyle,male,young,new,0,0,24.52,0.0
6014,lifestyle,female,adult,returning,0,0,33.04,0.0
6015,studio,male,adult,returning,0,0,19.08,0.0
6016,lifestyle,female,young,new,0,0,63.39,0.0
6017,studio,female,adult,returning,0,0,45.99,0.0
6018,lifestyle,female,senior,new,0,0,43.61,0.0
6019,lifestyle,female,adult,returning,1,0,72.12,0.0
6020,studio,female,young,new,0,0,47.58,0.0
6021,studio,female,adult,new,0,0,48.1,0.0
6022,lifestyle,female,adult,new,0,1,56.41,104.77
6023,lifestyle,male,young,new,0,0,38.91,0.0
6024,studio,male,young,new,0,0,24.03,0.0
6025,studio,female,young,returning,0,0,33.86,0.0
6026,studio,female,young,new,0,0,26.87,0.0
6027,lifestyle,female,young,returning,0,0,31.26,0.0
6028,studio,female,adult,new,0,0,46.32,0.0
6029,lifestyle,male,adult,new,0,0,48.72,0.0
6030,studio,female,senior,new,0,1,51.18,99.04
6031,lifestyle,male,adult,returning,0,0,51.45,0.0
6032,studio,male,senior,new,1,0,58.09,0.0
6033,lifestyle,female,adult,new,0,0,38.85,0.0
6034,studio,male,young,returning,1,0,65.91,0.0
6035,lifestyle,female,adult,new,1,0,60.05,0.0
6036,studio,female,adult,returning,0,0,52.78,0.0
6037,lifestyle,male,young,new,0,0,47.66,0.0
6038,lifestyle,female,young,new,0,0,48.52,0.0
6039,studio,female,young,new,0,0,24.24,0.0
6040,lifestyle,male,adult,returning,0,0,36.43,0.0
6041,lifestyle,male,young,returning,0,0,56.57,0.0
6042,studio,female,young,new,0,0,46.62,0.0
6043,studio,male,young,new,0,0,31.42,0.0
6044,studio,female,adult,new,0,0,21.47,0.0
6045,lifestyle,male,adult,new,1,0,73.6,0.0
6046,lifestyle,female,adult,new,0,0,52.67,0.0
6047,studio,female,adult,new,0,0,23.56,0.0
6048,lifestyle,male,adult,new,0,0,30.55,0.0
6049,lifestyle,female,young,new,0,0,60.34,0.0
6050,lifestyle,female,adult,returning,0,0,36.92,0.0
6051,lifestyle,female,young,returning,0,0,37.1,0.0
6052,lifestyle,female,adult,new,1,0,50.19,0.0
6053,lifestyle,female,adult,returning,0,0,45.55,0.0
6054,studio,female,young,new,0,0,21.0,0.0
6055,lifestyle,female,young,new,0,0,44.38,0.0
6056,studio,female,young,returning,0,0,20.93,0.0
6057,studio,male,young,returning,1,0,36.0,0.0
6058,studio,female,young,new,0,1,41.34,85.05
6059,lifestyle,male,senior,new,0,0,33.73,0.0
6060,lifestyle,male,adult,returning,0,0,49.22,0.0
6061,studio,male,adult,new,0,0,42.23,0.0
6062,studio,male,adult,new,0,0,33.37,0.0
6063,studio,male,adult,returning,0,0,28.68,0.0
6064,lifestyle,male,senior,new,0,0,60.82,0.0
6065,studio,male,senior,new,0,0,46.95,0.0
6066,lifestyle,female,adult,returning,0,0,30.21,0.0
6067,studio,male,senior,new,0,0,43.51,0.0
6068,studio,male,young,new,0,0,37.99,0.0
6069,studio,male,adult,new,0,0,42.18,0.0
6070,studio,male,senior,new,0,0,67.49,0.0
6071,lifestyle,male,adult,new,0,0,33.82,0.0
6072,studio,female,senior,new,0,0,45.54,0.0
6073,studio,female,young,new,0,0,49.96,0.0
6074,studio,female,adult,new,0,0,52.18,0.0
6075,studio,female,senior,new,0,0,41.81,0.0
6076,studio,male,adult,new,0,0,21.92,0.0
6077,studio,male,adult,new,0,0,17.05,0.0
6078,lifestyle,male,young,new,0,0,50.26,0.0
6079,lifestyle,female,adult,new,0,0,45.43,0.0
6080,studio,male,senior,new,0,0,41.28,0.0
6081,studio,female,adult,returning,0,0,37.83,0.0
6082,lifestyle,male,young,returning,1,0,66.79,0.0
6083,studio,male,young,new,0,0,40.46,0.0
6084,studio,female,senior,new,0,0,43.87,0.0
6085,studio,female,adult,new,0,0,29.06,0.0
6086,studio,female,young,new,0,0,45.39,0.0
6087,lifestyle,female,young,new,0,0,36.23,0.0
6088,studio,female,adult,new,0,0,44.68,0.0
6089,lifestyle,female,adult,new,0,0,38.07,0.0
6090,studio,female,young,returning,0,0,40.89,0.0
6091,studio,male,young,returning,0,1,72.64,181.62
6092,lifestyle,female,adult,returning,0,0,48.61,0.0
6093,studio,female,adult,new,0,0,49.16,0.0
6094,lifestyle,male,senior,new,0,0,43.29,0.0
6095,studio,female,adult,new,0,0,35.96,0.0
6096,lifestyle,female,adult,returning,0,0,38.45,0.0
6097,studio,female,adult,new,0,0,18.4,0.0
6098,lifestyle,male,senior,new,1,0,72.69,0.0
6099,studio,male,adult,new,0,0,40.69,0.0
6100,lifestyle,female,young,returning,0,1,66.98,120.97
6101,studio,female,young,new,0,0,47.32,0.0
6102,lifestyle,male,senior,new,0,0,35.65,0.0
6103,studio,female,adult,returning,1,0,36.25,0.0
6104,lifestyle,male,adult,new,0,0,54.41,0.0
6105,studio,female,adult,new,0,0,34.3,0.0
6106,studio,male,young,new,0,0,37.15,0.0
6107,studio,male,young,returning,0,0,20.33,0.0
6108,studio,female,young,new,0,0,49.72,0.0
6109,studio,male,adult,new,0,1,61.71,128.86
6110,lifestyle,male,adult,returning,0,0,36.24,0.0
6111,lifestyle,male,adult,new,0,0,62.86,0.0
6112,studio,male,senior,returning,0,0,26.37,0.0
6113,lifestyle,male,adult,new,0,0,38.71,0.0
6114,lifestyle,female,adult,new,0,0,51.87,0.0
6115,studio,female,young,new,0,1,66.53,114.14
6116,lifestyle,female,young,returning,0,1,47.07,153.7
6117,lifestyle,female,young,returning,0,0,39.17,0.0
6118,lifestyle,male,adult,new,0,0,49.46,0.0
6119,studio,male,young,new,0,0,49.73,0.0
6120,lifestyle,male,young,returning,0,0,55.89,0.0
6121,studio,female,adult,new,0,0,42.0,0.0
6122,studio,female,adult,new,0,0,35.9,0.0
6123,studio,male,adult,returning,1,0,48.21,0.0
6124,lifestyle,male,adult,returning,0,0,46.98,0.0
6125,lifestyle,female,young,new,0,0,56.34,0.0
6126,lifestyle,female,young,returning,0,0,39.86,0.0
6127,lifestyle,female,young,new,0,0,39.27,0.0
6128,studio,male,young,new,1,0,61.45,0.0
6129,studio,female,adult,returning,0,0,45.62,0.0
6130,studio,male,adult,new,0,0,30.0,0.0
6131,studio,female,young,returning,0,0,21.81,0.0
6132,lifestyle,female,adult,returning,0,0,24.87,0.0
6133,lifestyle,female,adult,new,1,0,58.3,0.0
6134,studio,male,young,returning,0,0,23.95,0.0
6135,studio,male,young,new,0,0,43.96,0.0
6136,studio,male,adult,new,0,0,17.83,0.0
6137,studio,male,adult,returning,0,0,51.14,0.0
6138,lifestyle,female,adult,returning,1,0,53.63,0.0
6139,lifestyle,female,adult,new,0,1,54.01,110.56
6140,lifestyle,male,young,new,0,0,36.59,0.0
6141,studio,male,adult,new,0,0,26.35,0.0
6142,studio,male,young,new,0,0,50.15,0.0
6143,studio,female,adult,new,0,0,41.72,0.0
6144,lifestyle,female,senior,new,0,0,47.97,0.0
6145,lifestyle,male,young,new,0,0,29.97,0.0
6146,studio,male,young,returning,0,0,34.45,0.0
6147,lifestyle,female,young,new,0,0,34.29,0.0
6148,studio,female,young,new,0,1,28.69,102.45
6149,lifestyle,male,young,returning,0,0,35.06,0.0
6150,lifestyle,female,adult,new,0,0,48.05,0.0
6151,lifestyle,female,senior,returning,0,0,42.74,0.0
6152,lifestyle,female,adult,new,0,0,40.55,0.0
6153,studio,female,young,new,0,0,45.41,0.0
6154,studio,male,young,new,0,0,43.62,0.0
6155,studio,female,young,new,1,0,69.61,0.0
6156,studio,male,young,new,0,0,13.06,0.0
6157,lifestyle,male,adult,new,0,0,33.58,0.0
6158,lifestyle,male,young,new,0,0,51.08,0.0
6159,studio,male,senior,new,0,0,44.31,0.0
6160,lifestyle,male,adult,new,1,0,57.99,0.0
6161,studio,female,adult,returning,0,0,28.95,0.0
6162,studio,female,adult,returning,0,0,37.26,0.0
6163,studio,female,adult,returning,0,0,36.69,0.0
6164,studio,male,adult,returning,0,1,36.48,150.61
6165,studio,male,young,new,0,0,37.14,0.0
6166,studio,female,young,new,0,0,29.83,0.0
6167,studio,male,senior,returning,0,0,48.41,0.0
6168,lifestyle,female,young,new,0,0,45.45,0.0
6169,studio,male,adult,new,0,0,54.56,0.0
6170,studio,female,adult,new,0,0,35.0,0.0
6171,studio,male,young,new,0,1,44.09,79.39
6172,lifestyle,female,young,new,0,0,17.11,0.0
6173,studio,female,young,returning,0,0,25.62,0.0
6174,lifestyle,female,adult,returning,0,0,45.77,0.0
6175,lifestyle,female,adult,new,0,0,48.33,0.0
6176,lifestyle,male,adult,new,1,0,50.95,0.0
6177,lifestyle,female,adult,new,0,0,37.7,0.0
6178,studio,male,young,new,0,0,35.7,0.0
6179,studio,female,adult,returning,0,0,38.8,0.0
6180,studio,male,adult,new,1,0,60.2,0.0
6181,lifestyle,female,adult,returning,0,0,36.12,0.0
6182,studio,female,adult,new,0,0,27.57,0.0
6183,studio,male,adult,new,0,0,55.25,0.0
6184,lifestyle,male,young,returning,0,0,59.83,0.0
6185,studio,male,adult,returning,0,0,29.71,0.0
6186,lifestyle,female,young,returning,0,0,53.43,0.0
6187,lifestyle,male,adult,returning,1,0,79.05,0.0
6188,studio,female,young,returning,0,0,48.17,0.0
6189,studio,female,adult,returning,0,0,27.37,0.0
6190,studio,female,adult,returning,0,0,36.05,0.0
6191,lifestyle,female,adult,new,0,0,24.48,0.0
6192,lifestyle,male,adult,new,0,0,32.35,0.0
6193,lifestyle,female,senior,new,0,0,46.85,0.0
6194,lifestyle,female,adult,new,0,0,44.2,0.0
6195,lifestyle,female,young,returning,0,0,35.07,0.0
6196,studio,female,senior,new,0,0,12.48,0.0
6197,studio,female,adult,new,1,0,51.94,0.0
6198,lifestyle,male,adult,returning,0,0,49.28,0.0
6199,studio,female,senior,new,0,0,47.66,0.0
6200,studio,female,young,new,0,0,32.94,0.0
6201,lifestyle,female,young,new,0,0,40.65,0.0
6202,studio,female,adult,returning,0,0,37.47,0.0
6203,lifestyle,male,adult,new,1,0,61.09,0.0
6204,lifestyle,female,adult,returning,1,0,56.07,0.0
6205,studio,female,adult,new,0,0,11.77,0.0
6206,lifestyle,male,adult,returning,0,0,55.97,0.0
6207,studio,female,adult,new,0,1,50.36,111.54
6208,studio,male,adult,new,0,0,22.76,0.0
6209,studio,female,young,new,0,0,31.07,0.0
6210,studio,male,adult,new,0,0,36.12,0.0
6211,studio,female,adult,new,1,0,43.91,0.0
6212,studio,male,adult,new,0,0,29.6,0.0
6213,studio,female,young,new,0,0,31.75,0.0
6214,studio,male,young,returning,0,0,38.62,0.0
6215,lifestyle,male,adult,new,0,0,34.01,0.0
6216,lifestyle,female,young,returning,0,0,45.37,0.0
6217,studio,male,adult,returning,0,0,21.2,0.0
6218,studio,female,young,new,0,0,55.06,0.0
6219,studio,female,adult,new,0,0,45.72,0.0
6220,studio,female,adult,new,0,0,32.25,0.0
6221,lifestyle,female,adult,returning,0,0,45.35,0.0
6222,lifestyle,male,adult,returning,0,0,30.32,0.0
6223,studio,male,adult,new,0,0,40.62,0.0
6224,studio,female,adult,new,0,0,43.45,0.0
6225,studio,male,young,new,0,0,37.66,0.0
6226,lifestyle,female,young,returning,0,0,51.02,0.0
6227,studio,male,senior,returning,0,0,39.93,0.0
6228,lifestyle,female,adult,returning,0,0,40.99,0.0
6229,lifestyle,male,adult,returning,0,0,35.4,0.0
6230,studio,female,young,new,0,0,40.56,0.0
6231,lifestyle,male,adult,returning,0,0,33.63,0.0
6232,lifestyle,male,adult,returning,0,0,46.14,0.0
6233,lifestyle,female,adult,new,0,0,45.03,0.0
6234,studio,male,senior,new,0,0,53.44,0.0
6235,studio,female,senior,new,1,0,60.84,0.0
6236,lifestyle,female,senior,returning,0,0,29.43,0.0
6237,lifestyle,male,young,new,0,0,35.36,0.0
6238,lifestyle,female,senior,new,0,0,40.11,0.0
6239,lifestyle,male,young,new,0,0,34.68,0.0
6240,lifestyle,female,senior,new,0,0,56.67,0.0
6241,lifestyle,female,young,new,0,0,19.97,0.0
6242,studio,female,adult,new,0,0,49.24,0.0
6243,lifestyle,male,young,returning,0,0,51.99,0.0
6244,lifestyle,male,adult,new,0,0,43.86,0.0
6245,lifestyle,female,young,returning,0,0,45.49,0.0
6246,lifestyle,male,adult,returning,0,0,42.75,0.0
6247,studio,male,adult,new,0,0,36.59,0.0
6248,lifestyle,female,adult,new,0,0,53.26,0.0
6249,lifestyle,female,young,new,0,0,39.76,0.0
6250,studio,male,adult,new,0,0,41.0,0.0
6251,studio,male,young,returning,0,0,26.29,0.0
6252,studio,male,adult,returning,0,0,40.33,0.0
6253,studio,male,senior,new,0,0,37.27,0.0
6254,studio,male,adult,returning,0,0,39.28,0.0
6255,studio,male,young,returning,0,0,26.35,0.0
6256,lifestyle,female,adult,returning,0,0,46.49,0.0
6257,lifestyle,female,senior,new,0,0,46.53,0.0
6258,lifestyle,male,young,returning,0,0,57.65,0.0
6259,lifestyle,male,adult,new,0,0,44.59,0.0
6260,studio,female,adult,returning,0,0,39.93,0.0
6261,studio,male,adult,new,0,0,30.58,0.0
6262,lifestyle,female,senior,returning,0,0,50.12,0.0
6263,studio,female,young,new,0,0,39.74,0.0
6264,lifestyle,female,adult,returning,0,0,38.46,0.0
6265,lifestyle,male,adult,returning,0,0,37.68,0.0
6266,lifestyle,female,young,new,0,0,33.93,0.0
6267,lifestyle,female,young,new,0,0,41.24,0.0
6268,studio,female,adult,returning,0,0,28.47,0.0
6269,studio,female,young,new,0,0,37.92,0.0
6270,lifestyle,male,adult,new,0,0,34.1,0.0
6271,studio,male,young,returning,1,0,48.78,0.0
6272,lifestyle,female,young,returning,1,0,47.54,0.0
6273,studio,female,young,new,0,0,46.44,0.0
6274,lifestyle,female,young,new,0,0,42.25,0.0
6275,lifestyle,female,adult,returning,0,0,42.16,0.0
6276,lifestyle,male,adult,returning,0,0,47.95,0.0
6277,studio,male,adult,new,0,0,52.75,0.0
6278,studio,female,senior,new,0,0,40.81,0.0
6279,lifestyle,male,adult,new,0,0,27.09,0.0
6280,studio,female,young,returning,0,0,46.82,0.0
6281,lifestyle,male,senior,new,0,0,33.43,0.0
6282,lifestyle,female,adult,new,0,0,37.04,0.0
6283,lifestyle,female,adult,new,0,0,53.93,0.0
6284,lifestyle,male,adult,new,1,0,53.65,0.0
6285,studio,male,young,returning,0,0,29.28,0.0
6286,lifestyle,female,senior,new,0,1,69.81,84.09
6287,lifestyle,female,young,new,1,0,57.1,0.0
6288,studio,female,adult,new,0,0,28.07,0.0
6289,lifestyle,male,young,new,0,0,50.78,0.0
6290,studio,male,adult,returning,0,1,67.28,140.51
6291,studio,male,adult,new,0,0,48.88,0.0
6292,studio,male,young,returning,0,0,40.52,0.0
6293,lifestyle,female,adult,new,0,0,34.99,0.0
6294,studio,female,adult,new,0,0,22.45,0.0
6295,lifestyle,male,adult,new,0,0,18.83,0.0
6296,lifestyle,male,adult,returning,0,1,72.33,141.84
6297,studio,male,adult,new,0,0,36.95,0.0
6298,studio,female,young,returning,0,0,30.81,0.0
6299,lifestyle,female,adult,new,1,0,37.67,0.0
6300,studio,female,adult,new,0,0,23.17,0.0
6301,lifestyle,male,adult,new,0,0,24.35,0.0
6302,studio,female,senior,returning,0,0,54.42,0.0
6303,studio,male,young,new,0,0,41.36,0.0
6304,lifestyle,male,young,returning,1,0,43.94,0.0
6305,studio,female,young,returning,0,0,51.35,0.0
6306,studio,female,young,new,0,0,27.78,0.0
6307,studio,male,young,new,0,0,38.49,0.0
6308,studio,male,senior,new,0,0,43.52,0.0
6309,lifestyle,male,young,new,0,0,41.06,0.0
6310,lifestyle,male,adult,new,0,0,38.97,0.0
6311,studio,female,young,new,1,0,50.34,0.0
6312,lifestyle,female,adult,returning,0,0,39.2,0.0
6313,lifestyle,male,senior,returning,0,1,69.49,146.49
6314,studio,male,young,returning,0,0,37.89,0.0
6315,studio,male,adult,new,0,0,29.76,0.0
6316,lifestyle,female,senior,new,0,0,58.01,0.0
6317,lifestyle,male,adult,new,0,0,33.63,0.0
6318,lifestyle,female,young,new,0,0,45.9,0.0
6319,lifestyle,male,adult,new,0,0,38.61,0.0
6320,studio,female,adult,new,0,0,26.31,0.0
6321,lifestyle,female,young,returning,0,0,39.23,0.0
6322,lifestyle,female,adult,returning,0,0,35.39,0.0
6323,lifestyle,female,young,new,0,0,48.59,0.0
6324,studio,female,young,returning,0,0,34.05,0.0
6325,studio,female,senior,returning,0,0,53.69,0.0
6326,studio,male,adult,new,0,0,25.49,0.0
6327,lifestyle,male,young,new,0,0,20.03,0.0
6328,studio,male,adult,returning,0,0,38.95,0.0
6329,studio,female,young,returning,0,0,52.23,0.0
6330,studio,female,young,returning,0,1,59.89,173.61
6331,studio,male,adult,new,0,0,25.58,0.0
6332,lifestyle,female,adult,new,0,0,31.77,0.0
6333,lifestyle,female,young,new,0,0,62.26,0.0
6334,lifestyle,female,young,returning,0,0,38.21,0.0
6335,studio,female,adult,new,1,0,39.85,0.0
6336,lifestyle,female,adult,new,0,0,53.9,0.0
6337,studio,male,senior,new,0,0,38.53,0.0
6338,studio,male,young,new,0,0,14.73,0.0
6339,studio,female,adult,new,0,0,55.83,0.0
6340,studio,male,senior,new,0,0,45.84,0.0
6341,studio,male,adult,new,0,0,19.88,0.0
6342,lifestyle,female,senior,new,0,0,60.96,0.0
6343,lifestyle,female,senior,new,0,0,36.52,0.0
6344,lifestyle,female,young,new,0,0,30.92,0.0
6345,studio,male,young,new,0,0,26.08,0.0
6346,studio,female,young,new,0,0,54.4,0.0
6347,studio,male,young,returning,0,0,55.45,0.0
6348,lifestyle,male,senior,new,0,0,41.52,0.0
6349,lifestyle,female,senior,new,1,0,79.06,0.0
6350,lifestyle,male,young,new,0,0,19.13,0.0
6351,studio,male,adult,new,0,0,44.14,0.0
6352,lifestyle,female,adult,new,0,0,55.64,0.0
6353,studio,male,adult,new,0,0,50.06,0.0
6354,lifestyle,female,adult,returning,1,0,57.77,0.0
6355,lifestyle,female,senior,returning,0,0,52.66,0.0
6356,lifestyle,female,young,new,0,0,34.83,0.0
6357,lifestyle,male,young,new,0,1,62.25,146.66
6358,studio,female,young,returning,0,0,33.36,0.0
6359,lifestyle,male,adult,new,0,1,59.78,102.25
6360,lifestyle,female,young,new,1,0,68.35,0.0
6361,studio,male,adult,returning,0,0,37.15,0.0
6362,studio,male,adult,new,0,0,51.93,0.0
6363,studio,female,adult,returning,0,0,37.48,0.0
6364,studio,male,adult,new,1,1,91.91,101.6
6365,studio,male,young,new,0,0,47.27,0.0
6366,lifestyle,male,adult,returning,0,0,41.13,0.0
6367,studio,female,adult,new,0,0,36.75,0.0
6368,studio,male,young,new,0,1,46.6,147.14
6369,lifestyle,male,young,new,0,0,43.6,0.0
6370,lifestyle,male,adult,new,0,0,32.17,0.0
6371,lifestyle,female,young,new,0,0,55.3,0.0
6372,studio,female,young,new,0,0,31.56,0.0
6373,lifestyle,male,adult,returning,0,0,45.56,0.0
6374,lifestyle,male,young,returning,0,0,19.19,0.0
6375,studio,male,young,new,0,0,32.33,0.0
6376,studio,male,adult,returning,1,0,46.28,0.0
6377,lifestyle,male,adult,new,1,0,66.21,0.0
6378,lifestyle,female,adult,new,0,0,47.22,0.0
6379,lifestyle,female,senior,new,1,0,72.18,0.0
6380,lifestyle,female,young,returning,0,0,46.43,0.0
6381,lifestyle,male,young,new,0,0,54.31,0.0
6382,lifestyle,female,adult,new,0,0,46.19,0.0
6383,studio,female,adult,returning,0,0,21.24,0.0
6384,studio,female,young,new,0,0,34.1,0.0
6385,studio,female,young,new,0,0,34.61,0.0
6386,lifestyle,male,young,new,0,0,9.35,0.0
6387,lifestyle,male,adult,new,0,0,31.83,0.0
6388,lifestyle,female,young,new,0,0,62.42,0.0
6389,studio,male,senior,new,0,0,37.25,0.0
6390,lifestyle,male,young,new,0,0,40.95,0.0
6391,studio,male,senior,new,0,0,18.22,0.0
6392,studio,male,adult,new,0,0,21.53,0.0
6393,lifestyle,female,adult,returning,1,0,61.84,0.0
6394,lifestyle,male,adult,new,0,0,37.35,0.0
6395,lifestyle,male,adult,returning,0,0,30.91,0.0
6396,studio,female,young,returning,0,1,67.97,115.81
6397,studio,male,young,new,0,0,27.99,0.0
6398,studio,female,adult,new,0,0,21.99,0.0
6399,studio,male,adult,new,0,0,35.4,0.0
6400,lifestyle,female,adult,returning,0,0,33.85,0.0
6401,lifestyle,female,adult,new,0,0,33.84,0.0
6402,lifestyle,female,adult,new,0,0,41.39,0.0
6403,studio,male,adult,new,0,0,28.56,0.0
6404,lifestyle,male,adult,new,0,0,25.33,0.0
6405,studio,female,adult,new,0,0,40.59,0.0
6406,lifestyle,female,senior,returning,0,0,55.66,0.0
6407,studio,male,adult,new,0,0,32.49,0.0
6408,studio,male,adult,new,0,0,41.2,0.0
6409,lifestyle,female,adult,returning,0,0,38.31,0.0
6410,lifestyle,female,adult,returning,0,0,22.9,0.0
6411,studio,male,adult,new,0,0,43.96,0.0
6412,studio,female,young,new,0,0,34.01,0.0
6413,lifestyle,female,senior,new,0,1,68.51,80.68
6414,studio,female,young,new,0,0,33.94,0.0
6415,studio,female,adult,new,1,0,48.18,0.0
6416,studio,male,young,new,0,1,56.42,172.43
6417,studio,female,young,new,0,0,36.61,0.0
6418,lifestyle,female,adult,returning,0,0,54.64,0.0
6419,lifestyle,female,adult,new,0,0,46.38,0.0
6420,lifestyle,male,adult,new,1,0,68.77,0.0
6421,lifestyle,female,young,returning,0,0,57.07,0.0
6422,studio,male,young,returning,0,0,18.89,0.0
6423,studio,male,young,new,0,0,47.77,0.0
6424,studio,female,adult,new,0,0,41.53,0.0
6425,studio,female,adult,returning,0,0,39.88,0.0
6426,studio,female,adult,new,0,0,44.9,0.0
6427,lifestyle,male,adult,returning,0,0,39.35,0.0
6428,lifestyle,female,senior,returning,0,0,53.03,0.0
6429,studio,male,young,new,0,0,24.42,0.0
6430,lifestyle,female,adult,returning,0,0,27.88,0.0
6431,lifestyle,male,adult,returning,0,0,47.32,0.0
6432,lifestyle,female,young,new,0,0,41.31,0.0
6433,lifestyle,female,young,new,0,0,41.97,0.0
6434,lifestyle,male,young,returning,0,0,34.02,0.0
6435,lifestyle,male,senior,new,1,0,65.91,0.0
6436,lifestyle,female,adult,returning,0,0,37.74,0.0
6437,lifestyle,female,adult,new,0,0,41.53,0.0
6438,studio,female,adult,new,0,0,30.13,0.0
6439,studio,female,adult,new,0,0,26.98,0.0
6440,lifestyle,male,adult,new,0,0,39.93,0.0
6441,studio,male,senior,new,0,0,51.86,0.0
6442,studio,male,young,new,0,0,30.27,0.0
6443,lifestyle,male,young,new,0,0,40.73,0.0
6444,studio,female,adult,new,0,0,32.35,0.0
6445,lifestyle,male,senior,returning,0,0,40.63,0.0
6446,lifestyle,female,senior,returning,0,0,59.29,0.0
6447,lifestyle,female,adult,new,0,0,28.38,0.0
6448,studio,female,young,new,0,0,34.15,0.0
6449,studio,female,young,new,0,0,26.56,0.0
6450,lifestyle,male,senior,new,0,0,52.67,0.0
6451,lifestyle,female,adult,new,0,0,43.34,0.0
6452,lifestyle,male,young,returning,0,0,53.82,0.0
6453,studio,male,senior,new,0,0,47.35,0.0
6454,studio,female,young,returning,0,0,35.82,0.0
6455,lifestyle,male,adult,returning,0,0,49.44,0.0
6456,studio,female,adult,new,0,0,43.36,0.0
6457,lifestyle,female,young,new,0,0,32.87,0.0
6458,studio,female,young,new,0,0,42.73,0.0
6459,studio,male,young,new,0,0,37.97,0.0
6460,studio,female,adult,new,0,0,39.89,0.0
6461,studio,male,adult,new,0,0,30.92,0.0
6462,lifestyle,female,young,new,0,0,33.46,0.0
6463,lifestyle,male,senior,new,0,0,36.66,0.0
6464,studio,female,young,new,1,0,15.92,0.0
